V1;AAP99;ADurb.Bin063.1;Acetivibrio;Achromobacter;Acidibacter;Acidovorax;Actinocorallia;Actinophytocola;Actinoplanes;Adhaeribacter;Aetherobacter;Afipia;Agromyces;Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium;Altererythrobacter;Amaricoccus;Ambiguous_taxa;Amycolatopsis;Anaeromyxobacter;Anaerovorax;Aquabacterium;Arcicella;Arenimonas;Arthrobacter;Asticcacaulis;Azoarcus;Azohydromonas;Azospirillum;BIyi10;BSV13;Bacillus;Bacteriovorax;Bauldia;Bdellovibrio;Blastococcus;Bosea;Bradyrhizobium;Brevundimonas;Bryobacter;Burkholderia.Caballeronia.Paraburkholderia;CL500.29.marine.group;Caenimonas;Candidatus.Accumulibacter;Candidatus.Alysiosphaera;Candidatus.Berkiella;Candidatus.Koribacter;Candidatus.Ovatusbacter;Candidatus.Paracaedibacter;Candidatus.Protochlamydia;Candidatus.Solibacter;Catellatospora;Caulobacter;Cellulomonas;Cellvibrio;Chitinophaga;Christensenellaceae.R.7.group;Chryseobacterium;Chryseolinea;Chthoniobacter;Cloacibacterium;Clostridium.sensu.stricto.1;Clostridium.sensu.stricto.10;Clostridium.sensu.stricto.12;Clostridium.sensu.stricto.13;Clostridium.sensu.stricto.8;Clostridium.sensu.stricto.9;Cnuella;Cohnella;Conexibacter;Corynebacterium;Corynebacterium.1;Craurococcus;Crocinitomix;Cupriavidus;Cutibacterium;Cystobacter;Dechloromonas;Desulfosporosinus;Desulfovibrio;Desulfuromonas;Devosia;Dokdonella;Dongia;Duganella;Dyella;Edaphobacter;Ellin6055;Ellin6067;Emticicia;Ensifer;Enterobacter;Enterococcus;Erwinia;Exiguobacterium;Ferribacterium;Ferruginibacter;Fictibacillus;Flavisolibacter;Flavitalea;Flavobacterium;Fonticella;Gaiella;Gaiella.sp..EBR4.RS1;Gemmatimonas;Gemmatirosa;Geobacillus;Geobacter;Geobacter.sp..enrichment.culture.clone.VanCtr1;Gossypium.hirsutum..cotton.;Gracilibacter;Haliangium;Haliscomenobacter;Hamadaea;Herbaspirillum;Herbinix;Hirschia;Hydrogenophaga;Hyphomicrobium;Iamia;Ideonella;Ilumatobacter;JTB255.marine.benthic.group;Janthinobacterium;Jatrophihabitans;Kocuria;Kouleothrix;Kribbella;Lachnoclostridium.10;Lapillicoccus;Lawsonella;Lechevalieria;Leifsonia;Limnobacter;Luedemannella;Luteimonas;Lutispora;Lysinimonas;Lysobacter;MND1;Magnetospirillum;Marmoricola;Massilia;Mesorhizobium;Methylibium;Methylophilus;Methylotenera;Methyloversatilis;Microbacterium;Microlunatus;Micromonospora;Microvirga;Mobilitalea;Mucilaginibacter;Mycobacterium;Nakamurella;Nannocystis;Neochlamydia;Nevskia;Niastella;Nitrosospira;Nitrospira;Nocardia;Nocardioides;Nonomuraea;Nordella;Noviherbaspirillum;Novosphingobium;OM27.clade;Occallatibacter;Ohtaekwangia;Oligoflexus;Oryzihumus;Paenibacillus;Paenisporosarcina;Pajaroellobacter;Pantoea;Paracoccus;Parafilimonas;Parasegetibacter;Pedomicrobium;Pedosphaera;Pelomonas;Pelosinus;Peredibacter;Phaselicystis;Phenylobacterium;Phyllobacterium;Phyllostachys.praecox;Piscinibacter;Polaromonas;Polyangium;Procabacter;Prunus.armeniaca..apricot.;Pseudarthrobacter;Pseudoduganella;Pseudoflavitalea;Pseudolabrys;Pseudomonas;Pseudonocardia;Pseudorhodobacter;Pseudorhodoferax;Pseudorhodoplanes;Pseudoxanthomonas;RB41;Rahnella;Ralstonia;Ramlibacter;Reyranella;Rheinheimera;Rhizobacter;Rhodanobacter;Rhodococcus;Rhodoplanes;Rhodopseudomonas;Romboutsia;Roseomonas;Rubellimicrobium;Rubrobacter;Ruminiclostridium.1;Ruminococcaceae.UCG.014;SM1A02;Sediminibacterium;Shinella;Silvanigrella;Skermanella;Solibacillus;Solirubrobacter;Sorangium;Sphingoaurantiacus;Sphingobium;Sphingomonas;Sphingopyxis;Sphingorhabdus;Spirosoma;Sporocytophaga;Staphylococcus;Stenotrophomonas;Steroidobacter;Streptococcus;Streptomyces;Streptosporangium;Subgroup.10;Sulfuritalea;Tardiphaga;Terrabacter;Terrimonas;Tumebacillus;Umezawaea;Variovorax;Virgibacillus;Vulgatibacter;WCHB1.32;Yonghaparkia;Zoogloea;X.Desulfobacterium..catecholicum.group;bacterium.Ellin6517;metagenome;mle1.7;possible.genus.04;uncultured;uncultured.Acidobacteria.bacterium;uncultured.Acidobacteriaceae.bacterium;uncultured.Bacteroidetes.bacterium;uncultured.Burkholderiales.bacterium;uncultured.Prosthecobacter.sp.;uncultured.Roseobacter.sp.;uncultured.Rubrobacterales.bacterium;uncultured.Rubrobacteria.bacterium;uncultured.Syntrophobacterales.bacterium;uncultured.actinobacterium;uncultured.bacterium;uncultured.delta.proteobacterium;uncultured.gamma.proteobacterium;uncultured.microorganism;uncultured.prokaryote;uncultured.soil.bacterium;uncultured.subdivision.3.bacterium
BactV5V7-BC29-70_S29_L001;0;0;0;0;0.0047357926221336;0;0;0;0;0;0;0;0;0;0.00274177467597208;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0720338983050847;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00747756729810568;0;0.00174476570289133;0.00149551345962114;0;0;0;0;0;0;0.00299102691924227;0.00548354935194417;0;0;0.00872382851445663;0.00822532402791625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00398803589232303;0;0;0;0;0;0;0;0.00124626121635095;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0109670987038883;0;0;0;0;0;0;0.00573280159521436;0;0;0;0;0;0;0;0;0;0;0;0.0229312063808574;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.116151545363908;0;0;0.00747756729810568;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.320538384845464;0.00398803589232303;0;0;0;0;0;0.00972083748753739;0;0;0;0;0.00648055832502493;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000997008973080758;0.365902293120638;0;0;0;0;0;0;0.00448654037886341;0;0;0;0;0;0;0;0;0;0.000997008973080758;0;0;0.000747756729810568;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BactV5V7-BC27-67_S27_L001;0.000905094388414792;0;0;0;0;0;0;0;0;0.00297388156193432;0;0.00717610550814585;0;0.000517196793379881;0.00148694078096716;0;0;0;0.00394362554952159;0;0;0;0;0;0.00135764158262219;0;0;0;0;0;0;0.23959141453323;0;0;0.000581846392552366;0;0;0;0.000517196793379881;0;0.00245668476855444;0;0;0;0;0;0;0.00271528316524438;0;0.000387897595034911;0;0;0.00290923196276183;0.000387897595034911;0;0.00245668476855444;0;0;0;0;0;0.00142229118179467;0.00219808637186449;0.000840444789242307;0.00219808637186449;0;0;0;0.00717610550814585;0;0;0.000193948797517455;0;0;0.00387897595034911;0.00135764158262219;0;0;0;0;0;0.000969743987587277;0;0;0;0;0;0;0;0;0;0;0;0.00530126713214378;0;0;0;0.00239203516938195;0;0;0.00245668476855444;0;0;0;0.000387897595034911;0;0.000775795190069822;0.00187483837600207;0;0;0;0;0;0;0.000581846392552366;0;0;0;0;0;0;0;0;0.0047840703387639;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000775795190069822;0.000969743987587277;0.000323247995862426;0.01066718386346;0;0;0;0.000517196793379881;0;0;0;0;0;0;0;0.000258598396689941;0;0;0.000387897595034911;0;0.00879234548745798;0;0;0.000646495991724851;0;0;0;0;0;0;0;0;0;0;0.214184122058443;0.00562451512800621;0.000905094388414792;0.00277993276441686;0.000581846392552366;0;0;0;0;0;0;0.00200413757434704;0;0.00193948797517455;0;0;0;0.00627101111973106;0;0;0.0052366175329713;0;0;0;0;0.116692526506336;0;0;0;0;0;0;0;0;0;0;0;0.00452547194207396;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000323247995862426;0;0;0;0;0;0;0.000905094388414792;0;0;0;0;0;0.00290923196276183;0.000258598396689941;0;0.25937419188001;0;0;0;0;0;0;0.00575381432635118;0.0167442461856736;0;0;0;0.00109904318593225;0;0;0;0;0;0;0;0.01092578226015;0;0;0;0;0;0;0;0;0;0;0.00336177915696923;0;0;0;0;0;0
BactV5V7-BC2-7_S2_L001;0.00553217077570655;0;0;0;0;0;0.00222489476849068;0.00432952495490078;0;0.00294648226097414;0.0010823812387252;0.00042092603728202;0;0;0.000240529164161155;0;0;0;0;0;0;0;0;0;0.0063740228502706;0.000781719783523752;0;0;0.00390859891761876;0;0;0.0135297654840649;0;0;0.00228502705953097;0.00138304269392664;0;0.00625375826819002;0.000481058328322309;0;0.00204449789536981;0;0.00138304269392664;0;0;0;0;0;0;0.00042092603728202;0.00102224894768491;0;0.0209861695730607;0.000360793746241732;0.00228502705953097;0.000781719783523752;0;0;0;0;0.00132291040288635;0.00168370414912808;0.000360793746241732;0.00090198436560433;0;0;0;0;0.000841852074564041;0;0.00246542393265183;0;0;0;0;0.0073962717979555;0;0;0;0;0;0;0;0.0015634395670475;0.00499098015634396;0.000661455201443175;0;0;0;0;0;0;0.000781719783523752;0;0.000300661455201443;0;0;0;0;0;0.103607937462417;0;0.00300661455201443;0;0.000240529164161155;0;0;0.00222489476849068;0;0.00889957907396272;0.000300661455201443;0;0;0;0;0;0;0;0;0.000541190619362598;0;0.000481058328322309;0;0.125736620565244;0;0;0;0.00114251352976548;0.000360793746241732;0.00132291040288635;0.000661455201443175;0;0;0.000721587492483464;0;0;0;0;0;0.000240529164161155;0;0;0.00481058328322309;0.000240529164161155;0;0;0.00414912808177992;0;0;0.000781719783523752;0;0.000661455201443175;0;0;0.00222489476849068;0.000300661455201443;0;0.00042092603728202;0;0;0;0.00120264582080577;0.00204449789536981;0.00312687913409501;0;0;0;0.000661455201443175;0;0;0.00090198436560433;0;0;0.0189416716776909;0;0;0;0;0;0;0.000661455201443175;0;0;0.00090198436560433;0.00216476247745039;0;0;0;0.0137702946482261;0;0;0;0;0.00565243535778713;0;0.0247143716175586;0;0.00234515935057126;0.274323511725797;0;0;0;0;0;0;0;0.0265784726398076;0.000661455201443175;0.00216476247745039;0.00168370414912808;0.0145520144317498;0;0.000841852074564041;0.000120264582080577;0;0;0;0;0.000120264582080577;0;0;0;0;0;0;0.000120264582080577;0;0;0;0;0;0.00282621767889357;0;0;0;0.000240529164161155;0;0;0;0.00204449789536981;0.194347564642213;0;0;0;0;0;0;0.0015634395670475;0;0;0;0;0.000601322910402886;0;0;0;0;0.000541190619362598;0.00138304269392664;0;0.0173782321106434;0;0;0;0;0;0;0.000781719783523752;0.000300661455201443;0;0;0.0063740228502706;0;0;0;0;0.000781719783523752;0
BactV5V7-BC79-219_S79_L001;0.00451915128134472;0;0;0;0;0;0.00170845963075227;0;0;0;0.000606227610912097;0;0;0;0.00738495453292918;0.000496004408928079;0;0;0;0.000110223201984018;0;0;0;0.000330669605952053;0.00121245522182419;0;0;0;0.00121245522182419;0;0;0.0157068062827225;0;0;0.00093689721686415;0.000551116009920088;0.000440892807936071;0.000881785615872141;0.00203912923670433;0;0.00545604849820887;0;0;0.0012675668228162;0;0;0;0.000826674014880132;0.000551116009920088;0;0.000440892807936071;0;0.00192890603472031;0;0;0;0;0;0;0;0.000606227610912097;0.025296224855332;0;0.00148801322678424;0;0.000881785615872141;0.000771562413888123;0;0.000716450812896115;0;0;0;0;0;0;0.000330669605952053;0;0.000110223201984018;0.000220446403968035;0.000716450812896115;0;0;0;0.000992008817856159;0;0;0;0;0;0;0;0;0.000440892807936071;0;0;0;0;0;0;0;0.00716450812896115;0.000220446403968035;0.00308624965555249;0;0.000661339211904106;0;0;0.00744006613392119;0;0.0162579222926426;0;0.000110223201984018;0;0;0;0.00093689721686415;0.000440892807936071;0;0;0;0;0;0;0.00578671810416093;0;0;0;0.000330669605952053;0;0;0;0;0;0.000771562413888123;0;0;0;0;0;0;0.00540093689721686;0;0.006282722513089;0.000330669605952053;0;0;0;0;0;0;0;0.000826674014880132;0;0;0.00115734362083219;0;0;0;0;0.000881785615872141;0;0.00159823642876826;0;0;0;0;0;0;0;0;0.00170845963075227;0.000496004408928079;0;0.00898319096169744;0;0.00176357123174428;0;0;0;0;0;0;0.0152108018737944;0.00468448608432075;0;0;0.00148801322678424;0;0;0;0;0;0.00121245522182419;0.0113529898043538;0;0;0;0.00121245522182419;0.77558556076054;0;0;0;0;0;0;0;0.000881785615872141;0.00104712041884817;0;0.00093689721686415;0.00352714246348856;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00104712041884817;0.0018737944337283;0;0.000661339211904106;0;0;0;0.00148801322678424;0;0;0.0131165610360981;0;0;0;0;0;0;0.00231468724166437;0;0;0;0;0;0;0;0;0;0.000110223201984018;0;0;0.00424359327638468;0;0;0;0;0;0;0;0;0;0;0.00170845963075227;0;0;0.000275558004960044;0;0;0
BactV5V7-BC197-5_S197_L001;0.0444468892678365;0.000715110842180538;0.00214533252654161;0;0.000440068210572639;0.00286044336872215;0.00247538368447109;0.00159524726332582;0.000275042631607899;0.00231035810550635;0.0220034105286319;0.00220034105286319;0.00187028989493371;0.00192529842125529;0.0257439903184994;0.000880136421145278;0;0.0125969525276418;0;0.00154023873700424;0.00011001705264316;0;0;0.00522581000055009;0.0187579074756587;0.00258540073711425;0.00181528136861213;0;0.00297046042136531;0;0.00016502557896474;0.00698608284284064;0.000440068210572639;0;0.00269541778975741;0.00407063094779691;0.00231035810550635;0.0186478904230156;0.00313548600033005;0.00451069915836955;0.00390560536883217;0.000330051157929479;0;0;0.00011001705264316;0;0.00198030694757687;0.00016502557896474;0.000440068210572639;0;0.0101215688431707;0;0.0057208867374443;0.000440068210572639;0.00577589526376588;0;0;0.000825127894823698;0;0;0;0;0.000550085263215798;0;0.000385059684251059;0;0;0;0.000220034105286319;0.00115517905275318;0;0;0;0;0.000825127894823698;0;0;0.000825127894823698;0;0;0.000550085263215798;0.0121018757907476;0.00132020463171792;0.00385059684251059;0.00797623631662908;0;0.00115517905275318;0;0.00550085263215798;0;0.00104516200011002;0;0;0.000495076736894219;0;0;0.000220034105286319;0;0;0.000220034105286319;0.0626547114802794;0.000220034105286319;0.0191429671599098;0;0.00478574178997745;0;0;0.0145772594752187;0;0;0.000330051157929479;0.00275042631607899;0;0;0;0;0.000275042631607899;0.00280543484240057;0.00176027284229056;0.000605093789537378;0.0196930524231256;0.000715110842180538;0.000495076736894219;0.00429066505308323;0.000660102315858958;0;0.00236536663182793;0.00225534957918477;0;0.00539083557951483;0;0;0.000880136421145278;0.000990153473788437;0.00214533252654161;0.000660102315858958;0.000990153473788437;0.000330051157929479;0.00297046042136531;0.0070960998954838;0.00198030694757687;0.00192529842125529;0.164970570438418;0.00605093789537378;0.000770119368502118;0.000990153473788437;0.00115517905275318;0.000660102315858958;0;0.000605093789537378;0.000550085263215798;0.00242037515814951;0;0;0.00957148357995489;0.00126519610539634;0.00016502557896474;0;0.000550085263215798;0;0;0.00830628747455856;0;0.0153473788437208;0.000385059684251059;0.0016502557896474;0.0226635128444909;0.00533582705319324;0.000385059684251059;0.000660102315858958;0.000440068210572639;0;0.00170526431596898;0.00324550305297321;0;0;0;0;0;0;0.00209032400022003;0;0.00462071621101271;0;0.00170526431596898;0.000330051157929479;0.010341602948457;0.000495076736894219;0;0;0.00456570768469113;0.000935144947466857;0;0;0;0.0128169866329281;0;0.00621596347433852;0.031024808845371;0.00192529842125529;0;0.00225534957918477;0;0.000660102315858958;0;0;0.00126519610539634;0.00841630452720172;0.00220034105286319;0.00148523021068266;0.0310798173716926;0.000825127894823698;0;0.00440068210572639;0.000715110842180538;0;0;0;0;0;0;0.000495076736894219;0;0.000715110842180538;0;0;0;0.00302546894768689;0;0;0.00132020463171792;0.0458771109521976;0.00247538368447109;0.000275042631607899;0;0;0;0.000605093789537378;0.00489575884262061;0;0.00676604873755432;0.000495076736894219;0.00121018757907476;0.000770119368502118;0.000825127894823698;0.00324550305297321;0;0.000825127894823698;0;0.0081962704219154;0;0.0011001705264316;0.00269541778975741;0;0.000550085263215798;0;0;0.00423565652676165;0.0057208867374443;0.00253039221079267;0.0579239782166236;0.000330051157929479;0.00231035810550635;0;0.00341052863193795;0.0011001705264316;0;0.000440068210572639;0.000605093789537378;0.000330051157929479;0.00181528136861213;0.00808625336927224;0.000275042631607899;0;0;0.000440068210572639;0.00231035810550635;0.00011001705264316
BactV5V7-BC67-198_S67_L001;0.000150519291555868;0;0;0;0;0.000150519291555868;0;0.000301038583111735;0;0.000401384777482314;0;0.00857959961868446;0.000250865485926446;0;0.0177111033064071;0;0;0;0.00165571220711455;0;0;0;0;0;0;0;0;0;0;0;0;0.0217249510812302;0;0;0.000250865485926446;0;0;0;0;0;0.000953288846520496;0;0;0;0;0;0;0.00240830866489388;0.00135467362400281;0;0;0;0.000301038583111735;0;0;0.00225778937333802;0;0;0;0;0;0.333801615573729;0.00190657769304099;0;0;0.000351211680297025;0.000802769554964628;0;0;0;0;0;0;0;0;0.00115398123526165;0;0;0;0;0;0;0;0.00431488635793488;0.0587526968039737;0;0;0;0;0;0;0.26200391350158;0;0;0;0;0;0;0;0;0.0125934473935076;0;0;0;0;0;0;0.00521800210727008;0;0;0;0;0;0;0;0.00150519291555868;0;0;0;0;0;0;0;0.0120917164216547;0;0;0;0;0.00070242336059405;0;0.00065225026340876;0;0;0;0;0;0.000301038583111735;0;0;0;0.000150519291555868;0;0.00155536601274397;0;0;0;0;0.000200692388741157;0;0;0.00065225026340876;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00632181024534645;0;0;0;0;0;0;0;0;0.0193166424163364;0;0.00100346194370578;0;0.000250865485926446;0;0;0;0;0;0.0132456976569164;0.000401384777482314;0;0.00110380813807636;0;0.00356228990015554;0;0.025839145050424;0;0.000250865485926446;0;0;0;0.000852942652149917;0;0.00411419396919372;0;0;0;0;0;0;0;0.0166072951683307;0;0;0;0.0252872409813858;0;0.0547388490291506;0;0;0;0;0;0;0.000351211680297025;0;0;0;0;0.00070242336059405;0;0;0;0.000551904069038182;0;0;0;0;0;0;0;0;0;0.00160553910992926;0;0.0506246550599568;0;0;0;0.00120415433244694;0;0;0.00190657769304099;0;0;0;0;0;0;0;0;0;0;0;0;0.0116903316441724;0;0;0;0;0;0;0;0;0;0;0.000602077166223471;0;0;0;0;0;0
BactV5V7-BC6-15_S6_L001;0.00288748592962365;0;0;0;0.000342583076396026;0.00151715362403954;0;0.000587285273821759;0;0.00181079626095042;0.0013703323055841;0;0;0;0.00205549845837616;0;0;9.78808789702931e-05;0;0;0;0.0014682131845544;0;0;0.000831987471247492;0;0;0;0;0.000244702197425733;0;0.0443889786130279;0;0;0.000244702197425733;0;0.000440463955366319;0.00156609406352469;0.00347477120344541;0;0.00269172417168306;0;0;0;0;0;0;0.00141927274506925;0;0;0.000391523515881173;0;0.00112563010815837;0;0;0.0320070474232859;0;0.000783047031762345;0;0;0;0.00303430724807909;0.0013703323055841;0.00499192482748495;0.000293642636910879;0;0;0;0.000685166152792052;0;0;0;0.005677090980277;0;0;0.00415993735623746;0;0;0.00107668966867322;0;0;0.000831987471247492;0;0.000734106592277199;0;0;0;0;0;0;0;0;0;0.00792835119659374;0;0;0;0;0;0;0.0043067586746929;0;0.0022023197768316;0;0;0;0;0.00161503450300984;0;0.00841775559144521;0;0.000587285273821759;0;0;0;0;0;0;0.000391523515881173;0;0;0;0;0;0;0.00225126021631674;0;0.000489404394851466;0;0;0;0;0;0.0065090784515245;0;0;0.000489404394851466;0;0.000440463955366319;0.000636225713306906;0;0.00102774922918808;0.0235892918318407;0;0;0;0.00381735427984143;0.000195761757940586;0;0.000538344834336612;0;0;0;0;0.00151715362403954;0.000391523515881173;0;0;0;0.0014682131845544;0;0.000293642636910879;0;0.00234914109528704;0;0;0;0.000342583076396026;0;0;0.000342583076396026;0;0;0.0271619439142563;0;0.000685166152792052;0.00631331669358391;0.00278960505065335;0;0;0;0;0;0;0;0;0.000734106592277199;0;0.00396417559829687;0;0.00185973670043557;0;0;0.00694954240689081;0;0.00190867713992072;0;0.000293642636910879;0.321196104341017;0;0;0;0;0;0;0;0.037390495766652;0.00156609406352469;0.00014682131845544;0.000636225713306906;0.13037733078843;0;0.000783047031762345;0;0;0;0;0;0.000195761757940586;0.000342583076396026;0;0;0;0;0;0;0;0;0;0;0;0.00885821954681153;0.000195761757940586;0;0;0;0.00102774922918808;0.00127245142661381;0;0.00665589976997993;0.206332892869378;0;0;0;0.00107668966867322;0.000783047031762345;0;0.0182547839279597;0.000978808789702932;0;0;0;0;0;0;0;0;0;0.000342583076396026;0;0.00415993735623746;0;0;0;0;0;0;0;0;0;0;0.0014682131845544;0;0;0;0;0;0
BactV5V7-BC338-193_S338_L001;0.0333906563485239;0;0;0;0;0.00262730486290246;0.00826406802331136;0.00143307537976498;0;0.00535014808445591;0.0136142161077673;0.000382153434603994;0.00406038024266743;0.00181522881436897;0.0206362854686157;0.00310499665615745;0.000286615075952995;0.00324830419413394;9.55383586509984e-05;0.000525460972580491;0;0.000859845227858985;0;0.00238845896627496;0.0191076717301997;0.0056845323397344;0.00057323015190599;0.000477691793254992;0.0126110633419318;0.00109869112448648;0;0.0219738224897296;0;0.000429922613929493;0.00520684054647941;0.00133753702111398;0.00315276583548295;0.00988822012037833;0.0130409859558613;0.00229292060762396;0.00124199866246298;0.00105092194516098;0;0.00224515142829846;0.00109869112448648;0.000525460972580491;0.00114646030381198;0.00057323015190599;0.000143307537976498;0;0.00492022547052642;0;0.0181045189643642;0.000812076048533486;0.00673545428489539;0;0.00320053501480845;0.000286615075952995;0;0.00057323015190599;0;0.00057323015190599;0.000143307537976498;0;0.00057323015190599;0.000238845896627496;0;0;0;0.000334384255278494;0;0;0;0.000286615075952995;0.000764306869207987;0;0;0.00124199866246298;0;0.000716537689882488;0.000764306869207987;0.0234546670488201;0.00057323015190599;0.00659214674691889;0.00692653100219738;0;0;0;0.00697430018152288;0;0.000191076717301997;0;0;0;0;0;0;0;0;0;0.0785325308111207;0;0.0170058278398777;0;0.00496799464985192;0;0;0.0129932167765358;0;0;0;0.00257953568357696;0.000191076717301997;0;0.00191076717301997;0.00109869112448648;0.00148084455909047;0.00620999331231489;0.00109869112448648;0.000859845227858985;0.030428967230343;0.000716537689882488;0;0;0.000286615075952995;0;0.000668768510556989;0.00109869112448648;0.000191076717301997;0.00353491927008694;0;0;0;0.0058756090570364;0;0.000764306869207987;0;0.00152861373841597;0.00262730486290246;0.00644883920894239;0.0449985669246202;0.00162415209706697;0.0691220024839973;0.00348715009076144;0;0.00191076717301997;0.00191076717301997;0.0172924429158307;0;0.000907614407184485;0;0.00210184389032196;0;0;0.0103181427343078;0.00114646030381198;0;0;0;0.000764306869207987;0.000525460972580491;0.0061622241329894;0;0.0109869112448648;0.000334384255278494;0.00186299799369447;0.00620999331231489;0.00511130218782841;0.00138530620043948;0;0.00401261106334193;0.000382153434603994;0.000477691793254992;0.0109391420655393;0.00124199866246298;0.00109869112448648;0;0;0;0;0.00210184389032196;0;0.00525460972580491;0;0.00305722747683195;0;0.00869399063724085;0;0;0;0.00506353300850291;0.00195853635234547;0;0;0.00191076717301997;0;0;0.00520684054647941;0.027849431546766;0.00176745963504347;0.000238845896627496;0.000382153434603994;0;0.00506353300850291;0;0;0;0.0061144549536639;0.00334384255278494;0.00391707270469093;0.0251743575045381;0;0.000382153434603994;0.00487245629120092;0.000859845227858985;0.000191076717301997;0.000191076717301997;0;0.000334384255278494;0.00162415209706697;0.000143307537976498;0.00210184389032196;0;0.000191076717301997;0.000191076717301997;0.000334384255278494;0;0.00234068978694946;0;0.00449030285659692;0.00243622814560046;0.0426578771376708;0.00816852966466036;0.00109869112448648;0;0;0;0;0.00382153434603994;0;0.0110824496035158;0;0.00133753702111398;0;0;0.00119422948313748;0;0.00109869112448648;0.000334384255278494;0;0;0.00109869112448648;0.00487245629120092;0;0.00678322346422088;0.00329607337345944;0;0.0061144549536639;0.00630553167096589;0.00544568644310691;0.0582306295977835;0;0.000859845227858985;0;0.00277061240087895;0.000716537689882488;0.00157638291774147;0.000382153434603994;0.000334384255278494;0.000764306869207987;0.00100315276583548;0.00840737556128786;0;0;0;0.000382153434603994;0.00243622814560046;0.000334384255278494
BactV5V7-BC8-18_S8_L001;0.00299785867237687;0;0;0;0;0.00827980014275517;0.0039495598382108;0.00566262193671187;0;0.00632881275279562;0.000428265524625268;0.00218891268141803;0;0;0.0131334760885082;0;0;0;0.0136093266714252;0;0;0;0;0;0.00104687128241732;0.00304544373066857;0;0;0;0;0;0.0353556983107304;0.00309302878896027;0;0.00433024030454437;0;0;0.0104211277658815;0;0.00052343564120866;0.00390197477991911;0.000237925291458482;0;0;0;0.000475850582916964;0;0.000618605757792053;0.000713775874375446;0;0.00237925291458482;0;0.00999286224125625;0;0.00157030692362598;0;0.000333095408041875;0;0;0;0.0012847965738758;0.00214132762312634;0.00204615750654295;0;0.00199857244825125;0.0013799666904592;0;0;0.000475850582916964;0;0;0.000618605757792053;0;0;0;0.00123721151558411;0;0;0;0;0;0.0112300737568404;0.00509160123721152;0.00228408279800143;0.017083035926719;0;0.00118962645729241;0;0;0;0;0;0.00180823221508446;0;0;0;0.000475850582916964;0;0;0;0.282131810611468;0.000428265524625268;0.00142755174875089;0;0;0;0;0.00152272186533429;0;0.000190340233166786;0;0.0126100404472995;0;0;0.00642398286937901;0;0;0;0.00066619081608375;0;0;0;0;0.0306447775398525;0;0;0;0.00161789198191768;0;0;0;0;0;0;0;0;0.000285510349750178;0.000428265524625268;0;0.000237925291458482;0.00161789198191768;0.000475850582916964;0.0277896740423507;0;0;0;0.00328336902212705;0;0;0;0;0;0;0;0.0039971448965025;0;0.00185581727337616;0;0;0.00751843921008803;0;0;0;0.0013323816321675;0;0;0;0;0.000285510349750178;0;0;0;0;0.0375921960504402;0;0;0;0;0;0;0;0;0;0.000713775874375446;0.00275993338091839;0;0.00195098738995955;0;0.00518677135379491;0;0.00237925291458482;0;0.000333095408041875;0;0;0;0;0.00123721151558411;0.180680466333571;0;0;0;0;0;0;0;0.0282655246252677;0.00052343564120866;0.000761360932667143;0.000999286224125625;0.059243397573162;0.000380680466333571;0;0.00104687128241732;0;0.00199857244825125;0;0;0;0.000428265524625268;0;0.00052343564120866;0;0;0.000333095408041875;0;0;0.000571020699500357;0;0;0.00066619081608375;0.00290268855579348;0;0;0;0;0;0.0290268855579348;0;0;0.0245538900785153;0;0.000190340233166786;0;0.00447299547941946;0;0.000951701165833928;0.00775636450154651;0;0;0;0;0;0;0;0;0;0.00195098738995955;0;0;0.0140375921960504;0;0;0;0;0;0.000618605757792053;0;0.000333095408041875;0;0;0.00604330240304544;0;0;0;0;0;0
