Sample_Name;Short_Sample;Sample_ID;Organism;Genotype;Compartment;Timepoint;Abbrev;Summary;shannon;p_value
35;BactV5V7-BC237-94_S237_L001;Bact_S94;94;H. vulgare;BI1;Rhizosphere;14 dpi;Hv;Hv_BI1_14dpi_Rhizosphere;3.89431241011743;0.339095976275364
36;BactV5V7-BC238-86_S238_L001;Bact_S86;86;H. vulgare;WT;Rhizosphere;14 dpi;Hv;Hv_GP_14dpi_Rhizosphere;3.94535655710024;0.339095976275364
37;BactV5V7-BC239-96_S239_L001;Bact_S96;96;H. vulgare;BI1;Rhizosphere;14 dpi;Hv;Hv_BI1_14dpi_Rhizosphere;3.97037825341402;0.339095976275364
38;BactV5V7-BC24-57_S24_L001;Bact_S57;57;H. vulgare;BI1;Roots;14 dpi;Hv;Hv_BI1_14dpi_Roots;2.17990635845129;0.235273043106872
39;BactV5V7-BC25-58_S25_L001;Bact_S58;58;H. vulgare;BI1;Roots;14 dpi;Hv;Hv_BI1_14dpi_Roots;3.46016826632106;0.235273043106872
40;BactV5V7-BC251-111_S251_L001;Bact_S111;111;H. vulgare;BI1;Rhizosphere;14 dpi;Hv;Hv_BI1_14dpi_Rhizosphere;4.1665923680596;0.339095976275364
41;BactV5V7-BC252-112_S252_L001;Bact_S112;112;H. vulgare;WT;Rhizosphere;14 dpi;Hv;Hv_GP_14dpi_Rhizosphere;4.17550238532382;0.339095976275364
42;BactV5V7-BC26-59_S26_L001;Bact_S59;59;H. vulgare;WT;Roots;14 dpi;Hv;Hv_GP_14dpi_Roots;2.32609435343828;0.235273043106872
43;BactV5V7-BC27-67_S27_L001;Bact_S67;67;H. vulgare;BI1;Roots;14 dpi;Hv;Hv_BI1_14dpi_Roots;2.2001315881573;0.235273043106872
44;BactV5V7-BC28-68_S28_L001;Bact_S68;68;H. vulgare;BI1;Roots;14 dpi;Hv;Hv_BI1_14dpi_Roots;2.72210830318438;0.235273043106872
