Sample_Name;Short_Sample;Sample_ID;Organism;Genotype;Compartment;Timepoint;Abbrev;Summary;shannon;p_value
36;FunITS-BC153-86_S153_L001;Fun_S86;86;H. vulgare;WT;Rhizosphere;14 dpi;Hv;Hv_GP_14dpi_Rhizosphere;0.654654931730331;0.136641004807483
37;FunITS-BC154-87_S154_L001;Fun_S87;87;H. vulgare;WT;Rhizosphere;14 dpi;Hv;Hv_GP_14dpi_Rhizosphere;2.58620723562194;0.136641004807483
38;FunITS-BC155-88_S155_L001;Fun_S88;88;H. vulgare;WT;Rhizosphere;14 dpi;Hv;Hv_GP_14dpi_Rhizosphere;0.569815369166517;0.136641004807483
39;FunITS-BC156-89_S156_L001;Fun_S89;89;H. vulgare;BI1;Roots;14 dpi;Hv;Hv_BI1_14dpi_Roots;0.807833328975193;0.096565894434619
40;FunITS-BC157-90_S157_L001;Fun_S90;90;H. vulgare;BI1;Rhizosphere;14 dpi;Hv;Hv_BI1_14dpi_Rhizosphere;0.910769897507657;0.136641004807483
41;FunITS-BC158-91_S158_L001;Fun_S91;91;H. vulgare;BI1;Rhizosphere;14 dpi;Hv;Hv_BI1_14dpi_Rhizosphere;0.944158622600357;0.136641004807483
42;FunITS-BC159-92_S159_L001;Fun_S92;92;H. vulgare;BI1;Rhizosphere;14 dpi;Hv;Hv_BI1_14dpi_Rhizosphere;1.55751719739518;0.136641004807483
43;FunITS-BC160-93_S160_L001;Fun_S93;93;H. vulgare;BI1;Rhizosphere;14 dpi;Hv;Hv_BI1_14dpi_Rhizosphere;0.885194555538924;0.136641004807483
44;FunITS-BC19-178_S19_L001;Fun_S178;178;H. vulgare;WT;Roots;28 dpi;Hv;Hv_GP_28dpi_Roots;0.805898272998651;0.943861061170511
45;FunITS-BC20-179_S20_L001;Fun_S179;179;H. vulgare;WT;Roots;28 dpi;Hv;Hv_GP_28dpi_Roots;1.4550804220428;0.943861061170511
46;FunITS-BC21-180_S21_L001;Fun_S180;180;H. vulgare;WT;Roots;28 dpi;Hv;Hv_GP_28dpi_Roots;0.796409911030734;0.943861061170511
47;FunITS-BC22-181_S22_L001;Fun_S181;181;H. vulgare;BI1;Roots;28 dpi;Hv;Hv_BI1_28dpi_Roots;1.55666095381099;0.943861061170511
48;FunITS-BC23-182_S23_L001;Fun_S182;182;H. vulgare;BI1;Roots;28 dpi;Hv;Hv_BI1_28dpi_Roots;1.32066572823046;0.943861061170511
49;FunITS-BC24-183_S24_L001;Fun_S183;183;H. vulgare;WT;Roots;28 dpi;Hv;Hv_GP_28dpi_Roots;1.02495262054819;0.943861061170511
50;FunITS-BC25-184_S25_L001;Fun_S184;184;H. vulgare;WT;Roots;28 dpi;Hv;Hv_GP_28dpi_Roots;0.900025532566147;0.943861061170511
51;FunITS-BC26-185_S26_L001;Fun_S185;185;H. vulgare;BI1;Roots;28 dpi;Hv;Hv_BI1_28dpi_Roots;1.68177440607303;0.943861061170511
52;FunITS-BC27-186_S27_L001;Fun_S186;186;H. vulgare;BI1;Soil;28 dpi;Hv;Hv_BI1_28dpi_Soil;1.33734540394076;0.0940406663744412
53;FunITS-BC28-187_S28_L001;Fun_S187;187;H. vulgare;WT;Soil;28 dpi;Hv;Hv_GP_28dpi_Soil;0.816536400717773;0.0940406663744412
