Sample_Name;Short_Sample;Sample_ID;Organism;Genotype;Compartment;Timepoint;Abbrev;Summary;shannon;p_value
57;FunITS-BC31-190_S31_L001;Fun_S190;190;H. vulgare;BI1;Rhizosphere;28 dpi;Hv;Hv_BI1_28dpi_Rhizosphere;1.53511247892212;0.310635456337401
58;FunITS-BC32-191_S32_L001;Fun_S191;191;H. vulgare;WT;Rhizosphere;28 dpi;Hv;Hv_GP_28dpi_Rhizosphere;1.01564193324165;0.310635456337401
59;FunITS-BC323-244_S323_L001;Fun_S244;244;H. vulgare;WT;Soil;28 dpi;Hv;Hv_GP_28dpi_Soil;1.43899746440736;0.038597930654554
60;FunITS-BC324-245_S324_L001;Fun_S245;245;H. vulgare;BI1;Soil;28 dpi;Hv;Hv_BI1_28dpi_Soil;1.31566522994689;0.038597930654554
61;FunITS-BC325-246_S325_L001;Fun_S246;246;H. vulgare;WT;Soil;28 dpi;Hv;Hv_GP_28dpi_Soil;1.15145215708967;0.038597930654554
62;FunITS-BC326-247_S326_L001;Fun_S247;247;H. vulgare;WT;Soil;28 dpi;Hv;Hv_GP_28dpi_Soil;1.57744425541634;0.038597930654554
63;FunITS-BC327-248_S327_L001;Fun_S248;248;H. vulgare;WT;Rhizosphere;28 dpi;Hv;Hv_GP_28dpi_Rhizosphere;1.74730883498322;0.310635456337401
64;FunITS-BC328-249_S328_L001;Fun_S249;249;H. vulgare;WT;Rhizosphere;28 dpi;Hv;Hv_GP_28dpi_Rhizosphere;1.53587584312405;0.310635456337401
65;FunITS-BC33-192_S33_L001;Fun_S192;192;H. vulgare;WT;Rhizosphere;28 dpi;Hv;Hv_GP_28dpi_Rhizosphere;1.64289259284153;0.310635456337401
66;FunITS-BC34-193_S34_L001;Fun_S193;193;H. vulgare;BI1;Rhizosphere;28 dpi;Hv;Hv_BI1_28dpi_Rhizosphere;1.39448870721762;0.310635456337401
67;FunITS-BC35-194_S35_L001;Fun_S194;194;H. vulgare;WT;Soil;28 dpi;Hv;Hv_GP_28dpi_Soil;1.44458991748007;0.038597930654554
68;FunITS-BC36-195_S36_L001;Fun_S195;195;H. vulgare;WT;Roots;28 dpi;Hv;Hv_GP_28dpi_Roots;0.774417293520149;0.862490230135919
69;FunITS-BC37-196_S37_L001;Fun_S196;196;H. vulgare;BI1;Roots;28 dpi;Hv;Hv_BI1_28dpi_Roots;0.669874910990594;0.862490230135919
70;FunITS-BC38-197_S38_L001;Fun_S197;197;H. vulgare;WT;Roots;28 dpi;Hv;Hv_GP_28dpi_Roots;0.719158544784959;0.862490230135919
71;FunITS-BC39-198_S39_L001;Fun_S198;198;H. vulgare;WT;Roots;28 dpi;Hv;Hv_GP_28dpi_Roots;0.749907037394172;0.862490230135919
72;FunITS-BC40-199_S40_L001;Fun_S199;199;H. vulgare;BI1;Roots;28 dpi;Hv;Hv_BI1_28dpi_Roots;1.2398682616172;0.862490230135919
73;FunITS-BC41-200_S41_L001;Fun_S200;200;H. vulgare;WT;Roots;28 dpi;Hv;Hv_GP_28dpi_Roots;1.40055790334151;0.862490230135919
74;FunITS-BC42-201_S42_L001;Fun_S201;201;H. vulgare;BI1;Roots;28 dpi;Hv;Hv_BI1_28dpi_Roots;1.12490551383818;0.862490230135919
75;FunITS-BC43-202_S43_L001;Fun_S202;202;H. vulgare;WT;Roots;28 dpi;Hv;Hv_GP_28dpi_Roots;0.714879130724565;0.862490230135919
76;FunITS-BC44-203_S44_L001;Fun_S203;203;H. vulgare;BI1;Roots;28 dpi;Hv;Hv_BI1_28dpi_Roots;1.29634144931501;0.862490230135919
77;FunITS-BC45-204_S45_L001;Fun_S204;204;H. vulgare;WT;Rhizosphere;28 dpi;Hv;Hv_GP_28dpi_Rhizosphere;1.48142049347089;0.310635456337401
78;FunITS-BC46-205_S46_L001;Fun_S205;205;H. vulgare;BI1;Roots;28 dpi;Hv;Hv_BI1_28dpi_Roots;1.06108345818383;0.862490230135919
79;FunITS-BC47-206_S47_L001;Fun_S206;206;H. vulgare;BI1;Rhizosphere;28 dpi;Hv;Hv_BI1_28dpi_Rhizosphere;1.78249439229677;0.310635456337401
80;FunITS-BC48-207_S48_L001;Fun_S207;207;H. vulgare;WT;Soil;28 dpi;Hv;Hv_GP_28dpi_Soil;1.51571978871718;0.038597930654554
81;FunITS-BC49-208_S49_L001;Fun_S208;208;H. vulgare;BI1;Rhizosphere;28 dpi;Hv;Hv_BI1_28dpi_Rhizosphere;1.42078734455664;0.310635456337401
82;FunITS-BC50-209_S50_L001;Fun_S209;209;H. vulgare;BI1;Roots;28 dpi;Hv;Hv_BI1_28dpi_Roots;0.790516328331096;0.862490230135919
83;FunITS-BC51-210_S51_L001;Fun_S210;210;H. vulgare;BI1;Roots;28 dpi;Hv;Hv_BI1_28dpi_Roots;0.980773627060083;0.862490230135919
84;FunITS-BC52-211_S52_L001;Fun_S211;211;H. vulgare;WT;Roots;28 dpi;Hv;Hv_GP_28dpi_Roots;1.4011597614792;0.862490230135919
